Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,Total_Fair
Standard,1.0,1.0,0.0,0.70344167846681,0.9527140293046817,17.423497238225984,0.9018364331556747,3,0.5034700836647078,1,0.8005789278010773,5,0.9180488952751464,6,15
Standard,1.0,1.0,0.4,0.7133700128630571,0.9527140293046817,16.430663798601273,0.9261175908682554,3,0.5446255099154831,1,0.7875080784426576,3,0.9215706149136395,6,13
Standard,1.0,1.0,0.8,0.7326213613221926,0.9527140293046817,14.50552895268773,0.9227056744454541,3,0.6455814118337102,1,0.8100604518148732,5,0.9207934083683089,6,15
Reweigh_1,0.0,0.0,0.0,0.8665755083069406,0.9455753220986414,1.1101142542129239,0.6941846859159725,3,0.46401946433366176,3,0.8025179765965903,6,0.8724213160499809,7,19
Reweigh_1,0.0,0.0,0.4,0.8736177618280674,0.9455753220986414,0.40588890210024875,0.646839306785976,4,0.36519672980012297,3,0.783262876417131,4,0.8502264658898359,7,18
Reweigh_1,0.0,0.0,0.8,0.8754391274739767,0.9455753220986414,0.22375233750931978,0.6040735622316018,4,0.27706880978874165,2,0.7639660279233705,4,0.8269667014745404,7,17
Reweigh_1,0.0,0.4,0.0,0.866462010744436,0.9455753220986414,1.121464010463391,0.7316322265852806,3,0.4608011635521647,3,0.8146839565589882,6,0.8749225874889424,7,19
Reweigh_1,0.0,0.4,0.4,0.8734934549738955,0.9455753220986414,0.41831958751743503,0.6731756164874994,3,0.3621874073537194,3,0.7948639160712885,4,0.850191484126419,7,17
Reweigh_1,0.0,0.4,0.8,0.875617480786484,0.9455753220986414,0.20591700625858245,0.6210176200204289,4,0.2728586796257193,2,0.7758132538004764,4,0.8272037072055121,7,17
Reweigh_1,0.0,0.8,0.0,0.8659809972652492,0.9455753220986414,1.169565358382063,0.7572281006054064,3,0.4575101128905377,3,0.8271580903607462,6,0.8752375220337205,7,19
Reweigh_1,0.0,0.8,0.4,0.8732988877238874,0.9455753220986414,0.43777631251824545,0.6903991961267927,3,0.35788278644304733,1,0.8072705173537593,6,0.8514993288064507,7,17
